query_id,query_text,query_norm,route,resolution_method,resolution_confidence,resolution_note,suggested_route,suggested_confidence,row_count,observed_routes,observed_valid_routes,observed_pipeline_routes,canonical_intent,persona_hint,observed_intents,observed_personas,source_files,source_rows
418a02423e1ba32b,selective publics vs private lacs,selective publics vs private lacs,complex,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,complex:1,complex:1,,guidance,counselor_teacher,guidance:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:696
080174d10a1b9e1f,selectivity vs acceptance rate,selectivity vs acceptance rate,complex,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,complex:1,complex:1,,guidance,counselor_teacher,guidance:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:100
5586645439ece798,seton hall university,seton hall university,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,short_circuit:1,exact_lookup,parent,exact_lookup:1,parent:1,Data - Anika.csv,Data - Anika.csv:502
a250712a97a8363a,shcools with 24/7 student lounges,shcools with 24/7 student lounges,medium,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,medium:1,medium:1,,filter_search,high_school_student,filter_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:197
7a00273fb9ee5119,Should graduate applicants take a data science bootcamp to strengthen applications?,should graduate applicants take a data science bootcamp to strengthen applications,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,advisory,graduate_applicant,advisory:1,graduate_applicant:1,Data - Nimisha.csv,Data - Nimisha.csv:672
8b925c17a6669696,should i apply to schools i cant afford and just hope for aid,should i apply to schools i cant afford and just hope for aid,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,reflective_advisory,high_school_student,reflective_advisory:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:967
ab3e05a655683aa7,should I go to a big school,should i go to a big school,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,advisory,high_school_student,advisory:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:67
031f9f9abae96479,should I take a gap year after sophomore year,should i take a gap year after sophomore year,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,emotional_advisory,college_student,emotional_advisory:1,college_student:1,Data - Ridhi.csv,Data - Ridhi.csv:250
3e91a535bc6a5080,should I take a leave of absence from college,should i take a leave of absence from college,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,emotional_advisory,college_student,emotional_advisory:1,college_student:1,Data - Edward.csv,Data - Edward.csv:900
43edf566a0836bec,should my child be on my health insurance or get the college plan,should my child be on my health insurance or get the college plan,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,advisory,parent,advisory:1,parent:1,Data - Ridhi.csv,Data - Ridhi.csv:497
c159b3b577621a35,should my child live on campus or commute from home freshman year,should my child live on campus or commute from home freshman year,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,advisory,parent,advisory:1,parent:1,Data - Ridhi.csv,Data - Ridhi.csv:590
db0187a88247c681,should my kid choose engineering at smaller liberal arts college,should my kid choose engineering at smaller liberal arts college,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,high:1,,,advisory,parent,advisory:1,parent:1,Data - Nimisha.csv,Data - Nimisha.csv:142
5cb817040aa85cfb,showcase undergrad reserch cs outreach,showcase undergrad reserch cs outreach,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,strategy,college_admissions_officer,strategy:1,college_admissions_officer:1,Data - Nimisha.csv,Data - Nimisha.csv:236
e865a2f73054aca3,showcasing undergraduate research in cs outreach,showcasing undergraduate research in cs outreach,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,strategy,college_admissions_officer,strategy:1,college_admissions_officer:1,Data - Nimisha.csv,Data - Nimisha.csv:166
f9bde6913e98bf48,skidmore college,skidmore college,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,short_circuit:1,exact_lookup,college_student,exact_lookup:1,college_student:1,Data - Anika.csv,Data - Anika.csv:552
23f059a3f8beb66a,small aerospace engineering colleges in California good financial aid,small aerospace engineering colleges in california good financial aid,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:3315
f06ab0d78e1d29ca,small aerospace engineering colleges in Texas under 40k,small aerospace engineering colleges in texas under 40k,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:3822
fd9435721ad5672d,small aerospace engineering colleges on the East Coast under 30k reach schools,small aerospace engineering colleges on the east coast under 30k reach schools,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1648
dd7749598f757387,small biology colleges in California low tuition,small biology colleges in california low tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:3518
3e59388159e81ca6,small biology colleges in California under 30k safety schools,small biology colleges in california under 30k safety schools,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1570
3b287de6c437d3ad,small biology colleges not Florida under 20k reach schools,small biology colleges not florida under 20k reach schools,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,advisor,multi_constraint:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:1418
e3849a49da85e687,small business colleges in California good financial aid target schools,small business colleges in california good financial aid target schools,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1371
d5c4059abda83472,small business colleges near Chicago good financial aid,small business colleges near chicago good financial aid,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:3691
bfa6283aff41f340,small business colleges not Florida under 30k not too competitive,small business colleges not florida under 30k not too competitive,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:931
47f30714ec10f1f8,small class + good aid,small class + good aid,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:54
bb537301deb83613,small college towns with good local music scenes,small college towns with good local music scenes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,high_school_student,filtered_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:1089
b0827959ce3fa943,small colleges in the pacific northwest with strong environmental science,small colleges in the pacific northwest with strong environmental science,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,parent,filtered_search:1,parent:1,Data Anthony.csv,Data Anthony.csv:393
c15dfb78fa76293f,small colleges in the rockies or mountain west,small colleges in the rockies or mountain west,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,high_school_student,filtered_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:1082
39182ad578e38874,small colleges near scenic areas that also have strong academics,small colleges near scenic areas that also have strong academics,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,parent,filtered_search:1,parent:1,Data Anthony.csv,Data Anthony.csv:1272
e8088a3405c38060,small colleges that prepare teachers for multi-grade rural classrooms,small colleges that prepare teachers for multi-grade rural classrooms,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,rural_teacher,filtered_search:1,rural_teacher:1,Data Anthony.csv,Data Anthony.csv:442
476a6e7a7d6e6943,small colleges with strong stem outcomes,small colleges with strong stem outcomes,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Anika.csv,Data - Anika.csv:255
6f442cfe69a72127,small computer science colleges in the Midwest good financial aid,small computer science colleges in the midwest good financial aid,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,advisor,multi_constraint:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:3265
ef8c31ffd0fd7c32,small computer science colleges near Chicago under 30k not too competitive,small computer science colleges near chicago under 30k not too competitive,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1319
4b61500bc510bf37,small data science colleges in Texas full ride options reach schools,small data science colleges in texas full ride options reach schools,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1352
102e67a3c401d4a6,small data science colleges near Chicago under 20k target schools,small data science colleges near chicago under 20k target schools,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,multi_constraint,advisor,multi_constraint:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:2100
53ff734373272d61,small data science colleges near the beach under 30k safety schools,small data science colleges near the beach under 30k safety schools,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,parent,multi_constraint:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:746
d013c29c236bef0c,small economics colleges near the beach under 30k not too competitive,small economics colleges near the beach under 30k not too competitive,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1331
